时间戳,厌氧进水泵出口1流量_平均值,厌氧进水泵出口1流量_变化值,厌氧进水泵出口1流量_变化率,厌氧罐2温度_平均值,厌氧罐2温度_变化值,厌氧罐2温度_变化率,厌氧罐2压力_平均值,厌氧罐2压力_变化值,厌氧罐2压力_变化率,厌氧循环泵出口至厌氧罐2流量_平均值,厌氧循环泵出口至厌氧罐2流量_变化值,厌氧循环泵出口至厌氧罐2流量_变化率,厌氧进水超越流量_平均值,厌氧进水超越流量_变化值,厌氧进水超越流量_变化率,厌氧罐2液位_平均值,厌氧罐2液位_变化值,厌氧罐2液位_变化率,厂区环境温度_平均值,厂区环境温度_变化值,厂区环境温度_变化率,厂区环境湿度_平均值,厂区环境湿度_变化值,厂区环境湿度_变化率,调节池PH值_实时值,调节池PH值_HRT平均值,调节池COD_实时值,调节池COD_HRT平均值,调节池氨氮_实时值,调节池氨氮_HRT平均值,厌氧出口PH值_实时值,厌氧出口PH值_HRT平均值,厌氧出口COD_实时值,厌氧出口COD_HRT平均值,厌氧出口氨氮_实时值,厌氧出口氨氮_HRT平均值,厌氧出口COD_输出_t+120min,厌氧出口氨氮_输出_t+120min
2026-03-10 08:00:00,3.4943396226415096e-05,0.0,0.0,19.505407792452836,-0.027778999999998888,-0.0014237190705372559,1.1519541603773582,-0.01388900000000004,-0.01195228723353907,0.0,0.0,0.0,0.0,0.0,0.0,17.50770474528301,0.00463099999999983,0.00026437679407712803,8.31820754716981,1.2100000000000009,0.14631197097944387,92.44339622641513,-3.9000000000000057,-0.042207792207792263,5.984285714285714,5.932552146449584,42720.0,41881.14405825344,1529.857142857143,1551.1837270904637,7.81,7.809999999998585,2798.0,2798.0,1529.857142857143,1551.1837270904637,2798.0,1529.857142857143
2026-03-10 10:00:00,0.0010806509433962269,0.0,0.0,19.515687679245275,0.09490500000000068,0.0048756044031015786,1.0243588773584915,-0.555556,-0.4678366315789474,0.0,0.0,0.0,0.0,0.0,0.0,17.493222915094336,-0.05925900000000084,-0.0033862285714286195,12.00254716981132,2.1500000000000004,0.2093476144109056,79.41509433962264,-6.599999999999994,-0.07810650887573958,5.984285714285714,5.933014018939695,42720.0,41888.63328621338,1529.857142857143,1550.9933253266163,7.81,7.809999999998577,2798.0,2798.0,1529.857142857143,1550.9933253266163,2798.0,1529.857142857143
2026-03-10 12:00:00,0.0010090377358490568,0.0,0.0,19.590447669811322,0.09259400000000184,0.004730440888289369,0.7641290849056602,-0.023148000000000057,-0.02906959221194136,0.0,0.0,0.0,0.0,0.0,0.0,17.478051905660376,0.022222999999996773,0.0012724440539448468,15.620188679245281,5.379999999999999,0.3770147161878065,66.67264150943399,-15.399999999999991,-0.21508379888268145,5.984285714285714,5.93346771729828,42720.0,41895.98997124062,1529.857142857143,1550.8062932569896,7.81,7.809999999998569,2798.0,2798.0,1529.857142857143,1550.8062932569896,2798.0,1529.857142857143
2026-03-10 14:00:00,0.007659594339622639,0.001852,0.0,19.683924481132074,0.1226869999999991,0.006250092653304813,0.6871324150943399,-0.120371,-0.14772801187999732,0.0,0.0,0.0,0.0,0.0,0.0,17.47885366981132,-0.020371000000000805,-0.0011652902196736413,28.271981132075474,-8.18,-0.3225552050473186,38.35188679245283,11.0,0.2505694760820046,5.984285714285714,5.933913456618339,42720.0,41903.21760105212,1529.857142857143,1550.6225422119012,7.81,7.809999999998561,2798.0,2798.0,1529.857142857143,1550.6225422119012,2798.0,1529.857142857143
2026-03-10 16:00:00,0.007990688679245283,0.005556,0.6000648018144509,19.770966301886787,0.0532420000000009,0.002696113630337659,0.6936831037735846,-0.162037,-0.20348840129800977,0.0,0.0,0.0,0.0,0.0,0.0,17.489291141509444,-0.008333000000000368,-0.0004763982758190153,19.490566037735846,-9.75,-0.3735632183908046,51.57358490566039,18.700000000000003,0.4746192893401016,5.984285714285714,5.934351444511921,42720.0,41910.31954206173,1529.857142857143,1550.4419866056087,7.81,7.809999999998553,2798.0,2798.0,1529.857142857143,1550.4419866056087,2798.0,1529.857142857143
2026-03-10 18:00:00,0.004184811320754718,0.009259,0.0,19.839269528301887,0.053239999999998844,0.0026875065875207847,0.6608392641509432,0.009260000000000046,0.014085642531947556,0.0,0.0,0.0,0.0,0.0,0.0,17.485126632075474,0.026852000000001652,0.0015367580014775618,16.286792452830195,-1.1499999999999986,-0.07012195121951212,57.468867924528325,2.3999999999999986,0.041666666666666644,5.984285714285714,5.934781881432552,42720.0,41917.29904460844,1529.857142857143,1550.26454380339,7.81,7.809999999998546,2798.0,2798.0,1529.857142857143,1550.26454380339,2798.0,1529.857142857143
2026-03-10 20:00:00,0.167689320754717,2.70926,0.0,20.970798075471702,1.201387999999998,0.05985464154613237,0.6628369528301885,0.11805500000000002,0.18411457196149747,74.91469749056604,-2.0833439999999968,-0.028591541490565357,0.0,0.0,0.0,17.478933858490564,-0.015740000000000975,-0.0008996189822120622,12.781320754716978,-3.0700000000000003,-0.20576407506702415,70.77358490566037,10.200000000000003,0.16267942583732062,5.984285714285714,5.935204960981133,42720.0,41924.15924791639,1529.857142857143,1550.09013399544,7.81,7.809999999998538,2798.0,2798.0,1529.857142857143,1550.09013399544,2798.0,1529.857142857143
2026-03-10 22:00:00,2.2025169811320753,0.7407410000000001,0.5154641112233019,21.313022301886782,0.0625,0.0029398956445234356,0.7937399811320754,-0.00694399999999995,-0.008695096861926458,76.23109462264149,16.740741999999997,0.2837636436335439,0.0,0.0,0.0,17.551424462264144,0.1250019999999985,0.007149023996544646,11.387547169811324,-0.5099999999999998,-0.04377682403433474,73.91603773584905,0.5,0.006811989100817438,5.984285714285714,5.935620870196286,42720.0,41930.90318480291,1529.857142857143,1549.918680077181,7.81,7.809999999998531,2798.0,2798.0,1529.857142857143,1549.918680077181,2798.0,1529.857142857143
2026-03-11 00:00:00,2.1724055660377353,0.17592600000000003,0.08175562259858021,21.368537971698103,0.03008999999999773,0.001409092594944356,0.8014706415094344,-0.009260000000000046,-0.01169683718027914,75.59717617924531,-0.13889299999999594,-0.001829768661583842,0.0,0.0,0.0,17.63396401886792,0.01666799999999924,0.000945851263583588,10.08603773584906,-1.1600000000000001,-0.10612991765782252,80.82169811320755,7.0,0.09358288770053476,5.984285714285714,5.936029789830063,42720.0,41937.53378614901,1529.857142857143,1549.7501075356029,7.81,7.8099999999985235,2798.0,2798.0,1529.857142857143,1549.7501075356029,2798.0,1470.7142857142858
2026-03-11 02:00:00,2.1379328207547172,0.10740799999999995,0.05155584824893569,21.391535254716977,-0.009260000000001156,-0.0004325605416592778,0.8080668867924524,0.0,0.0,75.4668318490566,-0.25,-0.0033003300330033004,0.0,0.0,0.0,17.70240883018868,0.018518000000000256,0.0010467622582909476,9.07896226415094,-1.2100000000000009,-0.12346938775510212,84.16792452830188,3.200000000000003,0.03892944038929444,5.998571428571428,5.936432886604469,42360.0,41944.02888688244,1470.7142857142858,1549.580237483632,7.81,7.809999999998516,2798.0,2798.0,1470.7142857142858,1549.580237483632,2798.0,1470.7142857142858
2026-03-11 04:00:00,2.087726283018868,0.02407400000000015,0.011245638776479805,21.383718066037726,-0.027777000000000385,-0.0012981029947077844,0.7877355188679248,0.030092000000000008,0.03801093136381838,75.42157864150946,-0.5185160000000053,-0.0068522152290377124,0.0,0.0,0.0,17.75738056603774,0.08425899999999942,0.004754923020516863,8.066132075471696,-0.4300000000000006,-0.05237515225334964,88.3924528301887,0.5,0.005668934240362812,5.998571428571428,5.936946392908175,42360.0,41947.46642793155,1470.7142857142858,1548.9284976439162,7.81,7.809999999998509,2798.0,2798.0,1470.7142857142858,1548.9284976439162,2798.0,1470.7142857142858
2026-03-11 06:00:00,2.110887056603774,-0.018518999999999952,-0.008703445566219761,21.38680360377358,-0.02083199999999863,-0.000974174554010648,0.7632891320754717,-0.05786999999999998,-0.07225386614993143,75.448767245283,-0.03240999999999872,-0.0004297986099774375,0.0,0.0,0.0,17.836013820754722,0.06574200000000019,0.0036906832227004242,7.1393396226415105,-1.1600000000000001,-0.15084525357607284,90.35377358490567,1.5999999999999943,0.017797552836484917,5.998571428571428,5.937451481650726,42360.0,41950.8476196977,1470.7142857142858,1548.2874413341185,7.81,7.809999999998503,2798.0,2798.0,1470.7142857142858,1548.2874413341185,2798.0,1470.7142857142858
2026-03-11 08:00:00,2.0831432641509435,0.03148099999999987,0.015524875010972538,21.378583896226417,-0.020834000000000685,-0.0009738463772064363,0.7752772830188679,0.08564800000000006,0.11384592889946374,75.06478545283018,-0.8194430000000068,-0.010844240570597949,0.0,0.0,0.0,17.92329175471699,0.07777799999999857,0.004348738914358368,6.68443396226415,1.3499999999999996,0.19999999999999996,91.73301886792456,-4.1000000000000085,-0.044956140350877284,5.998571428571428,5.937948358124581,42360.0,41954.17383646054,1470.7142857142858,1547.6568079979916,7.81,7.809999999998496,2798.0,2798.0,1470.7142857142858,1547.6568079979916,2798.0,1470.7142857142858
2026-03-11 10:00:00,1.5255409716981139,-2.1629630000000004,-0.990670227583241,21.43514633018868,0.013889000000002483,0.000649004650039697,0.8217526320754717,-0.002314999999999956,-0.002785736547539775,46.56377647169809,-74.652779,-1.0,0.0,0.0,0.0,18.013894273584917,0.06851800000000097,0.003812242574311466,12.092358490566042,6.91,0.7790304396843293,76.54905660377356,-18.0,-0.2097902097902098,5.998571428571428,5.938437221000309,42360.0,41957.44640817109,1470.7142857142858,1547.036345483763,7.81,7.809999999998489,2798.0,2798.0,1470.7142857142858,1547.036345483763,2798.0,1470.7142857142858
2026-03-11 12:00:00,0.01393131132075471,-0.011111,-0.7499831252109348,21.411723122641522,0.023144999999999527,0.0010814016254617929,0.7760178207547168,-0.025462999999999902,-0.030640695339095622,0.0,0.0,0.0,0.0,0.0,0.0,17.97599854716982,-0.028703000000000145,-0.0015969112843816837,22.439433962264157,10.14,0.6357366771159875,50.30849056603774,-27.599999999999994,-0.39942112879884223,5.998571428571428,5.938918262591445,42360.0,41960.66662222479,1470.7142857142858,1546.4258097079794,7.81,7.809999999998483,2798.0,2798.0,1470.7142857142858,1546.4258097079794,2798.0,1470.7142857142858
2026-03-11 14:00:00,0.019643990566037745,0.016666,0.999940001199976,21.518489179245286,0.11573999999999884,0.005397784389993646,0.8047262264150942,-0.018519000000000063,-0.02424305101919266,0.0,0.0,0.0,0.0,0.0,0.0,17.927023915094342,-0.08981500000000153,-0.0049966620305981375,31.284528301886787,2.139999999999997,0.06852385526737102,33.95000000000001,-1.6000000000000014,-0.04719764011799414,5.998571428571428,5.939391669106734,42360.0,41963.83572515006,1470.7142857142858,1545.824964335356,7.81,7.809999999998476,2798.0,2798.0,1470.7142857142858,1545.824964335356,2798.0,1470.7142857142858
2026-03-11 16:00:00,0.015129849056603759,-0.016666,-0.818163966617575,21.605089726415102,0.0555550000000018,0.002578678352033612,0.6946456037735851,-0.07638900000000004,-0.09593040778805877,0.0,0.0,0.0,0.0,0.0,0.0,17.884228150943397,-0.041665999999999315,-0.002324583127697381,25.263301886792448,-8.739999999999998,-0.2900763358778626,43.84811320754716,15.299999999999997,0.44219653179190743,5.998571428571428,5.939857620890465,42360.0,41966.95492421718,1470.7142857142858,1545.233580473751,7.81,7.80999999999847,2798.0,2798.0,1470.7142857142858,1545.233580473751,2798.0,1470.7142857142858
2026-03-11 18:00:00,0.011140462264150948,0.0018520000000000012,0.12500843739453266,21.674684056603777,0.0532420000000009,0.0024631125281855213,0.6824292735849058,0.002314999999999956,0.0035845179791059857,73.85790443396226,109.583328,0.0,0.0,0.0,0.0,17.832518811320757,-0.04907599999999945,-0.002746933208819396,20.55075471698113,-1.490000000000002,-0.06965871902758307,49.11698113207546,-3.8000000000000043,-0.07645875251509063,5.998571428571428,5.940316292651536,42360.0,41970.02538897168,1470.7142857142858,1544.6514363834365,7.81,7.809999999998464,2798.0,2798.0,1470.7142857142858,1544.6514363834365,2798.0,1470.7142857142858
2026-03-11 20:00:00,2.0260916509433966,2.096296,0.0,21.634331632075476,-0.0555570000000003,-0.0025606127366482505,0.7067951226415096,0.12268499999999993,0.17207765339856337,109.7279123018868,0.29630300000000886,0.0027060779164094955,0.0,0.0,0.0,17.837727745283026,0.11944499999999891,0.006719481545967307,17.02490566037736,-3.460000000000001,-0.1790890269151139,53.87452830188679,9.399999999999999,0.1938144329896907,5.998571428571428,5.940767853681862,42360.0,41973.04825269647,1470.7142857142858,1544.0783171998894,7.81,7.809999999998458,2798.0,2798.0,1470.7142857142858,1544.0783171998894,2798.0,1470.7142857142858
2026-03-11 22:00:00,2.144150528301887,-0.32962999999999987,-0.1372399298541292,21.60179184905661,-0.03009400000000184,-0.0013910344056141436,0.7873405188679246,0.009258999999999906,0.010869258979259198,110.03141211320754,0.09259000000000128,0.0008416209759980159,0.0,0.0,0.0,17.96004980188679,0.09907399999999811,0.005527997588691743,15.26962264150943,-0.7199999999999989,-0.04542586750788637,60.04056603773585,2.3999999999999986,0.04109589041095888,5.998571428571428,5.941212468064712,42360.0,41976.024613806425,1470.7142857142858,1543.514014669381,7.81,7.8099999999984515,2798.0,2798.0,1470.7142857142858,1543.514014669381,2798.0,1470.7142857142858
2026-03-12 00:00:00,2.1182889905660374,0.018517999999999812,0.009190918272893448,21.57666280188679,-0.04629499999999709,-0.0021444820893938483,0.8272769339622643,0.016203999999999996,0.019886722753017554,110.13028261320753,-0.22221299999999644,-0.0020131704925282854,0.0,0.0,0.0,18.04729214150944,0.11018599999999878,0.006118296920584121,14.210283018867928,-1.0099999999999998,-0.06796769851951547,63.92264150943394,4.1000000000000085,0.06743421052631593,5.998571428571428,5.941650294873496,42360.0,41978.95553717919,1470.7142857142858,1542.958326896669,7.81,7.809999999998445,2798.0,2798.0,1470.7142857142858,1542.958326896669,3302.0,1411.5714285714284
2026-03-12 02:00:00,1.9773194811320756,-0.03148200000000001,-0.01544076210132087,21.535710858490567,-0.025463000000002012,-0.0011831790533769282,0.8346178396226411,0.02083299999999999,0.02608654275986681,110.29546772641508,0.5787129999999934,0.005259478021755749,0.0,0.0,0.0,18.118570405660375,0.04629500000000064,0.0025551205371697676,12.899433962264142,-1.0099999999999998,-0.07437407952871869,69.05094339622644,4.599999999999994,0.0702290076335877,6.012857142857143,5.942082390180492,42000.0,41981.8193295874,1411.5714285714284,1542.4073245736326,7.71,7.809993687265658,3302.0,2798.0318161732216,1411.5714285714284,1542.4073245736326,3302.0,1411.5714285714284
2026-03-12 04:00:00,1.927089273584905,0.05185200000000023,0.026490147424628723,21.501977632075477,0.0,0.0,0.7452403679245286,-0.09259300000000004,-0.10869611153111107,110.45286979245279,0.22684399999999982,0.002054608472384234,0.0,0.0,0.0,18.173026632075477,0.005558000000000618,0.0003060385626209311,11.80669811320755,-1.0099999999999998,-0.07977883096366507,73.24528301886792,2.5999999999999943,0.0368794326241134,6.012857142857143,5.942614497837931,42000.0,41981.956017793,1411.5714285714284,1541.4236576655237,7.71,7.809241902134958,3302.0,2801.820813232254,1411.5714285714284,1541.4236576655237,3302.0,1411.5714285714284
2026-03-12 06:00:00,1.9843028490566037,0.06851799999999986,0.03464392869169333,21.475397198113203,-0.04629500000000064,-0.002153255813953518,0.7026988301886792,0.00694399999999995,0.009553526715204676,110.59024164150941,0.37962299999999516,0.003428033616461236,0.0,0.0,0.0,18.231687528301883,0.03240599999999816,0.0017777456916299786,10.702075471698114,-1.0500000000000007,-0.09194395796847642,76.86792452830193,5.0,0.06821282401091405,6.012857142857143,5.943138664083905,42000.0,41982.09066600299,1411.5714285714284,1540.45467144008,7.71,7.80850133698009,3302.0,2805.553261613084,1411.5714285714284,1540.45467144008,3302.0,1411.5714285714284
2026-03-12 08:00:00,1.9599262830188684,0.005554999999999977,0.0028272381878191974,21.454821745283017,0.004626999999999271,0.00021574354354687004,0.7892341509433966,0.162037,0.2364864963477017,110.69811301886791,-0.1805569999999932,-0.0016286095529350394,0.0,0.0,0.0,18.310213028301874,0.08703600000000122,0.004767644436575979,10.606509433962266,1.7699999999999996,0.1687321258341277,76.41226415094339,-8.599999999999994,-0.11168831168831161,6.012857142857143,5.9436550653833295,42000.0,41982.22331954781,1411.5714285714284,1539.5000396800467,7.71,7.807771742483649,3302.0,2809.23041787544,1411.5714285714284,1539.5000396800467,3302.0,1411.5714285714284
2026-03-12 10:00:00,2.3925996981132074,0.11296300000000015,0.0547085332099971,21.545243801886794,0.04629800000000017,0.002153627339577611,0.8274734811320753,-0.078704,-0.08994742857142857,110.81740173584906,-0.550926000000004,-0.004959780544794829,0.0,0.0,0.0,18.40048634905661,0.055554999999998245,0.003025993587213854,16.509716981132073,5.399999999999999,0.40754716981132066,60.41886792452828,-14.699999999999996,-0.2112068965517241,6.012857142857143,5.944163873011296,42000.0,41982.35402242473,1411.5714285714284,1538.5594457622049,7.71,7.807052876660643,3302.0,2812.853501623675,1411.5714285714284,1538.5594457622049,3302.0,1411.5714285714284
2026-03-12 12:00:00,2.1837937830188676,0.20000000000000018,0.09625667419714723,21.580534632075473,0.09259199999999979,0.004299198631640916,0.7770735,-0.08564799999999995,-0.10249291567741435,110.88960534905665,-0.38890100000000416,-0.003503758539421008,0.0,0.0,0.0,18.475013783018866,0.0648149999999994,0.0035131844557618123,29.290094339622637,15.669999999999998,0.7970498474059002,35.95283018867926,-27.5,-0.5102040816326531,6.012857142857143,5.944665253242468,42000.0,41982.482817346514,1411.5714285714284,1537.6325823072473,7.71,7.806344504590909,3302.0,2816.4236968554223,1411.5714285714284,1537.6325823072473,3302.0,1411.5714285714284
2026-03-12 14:00:00,2.276087056603774,-0.005555999999999894,-0.0024137086137596573,21.684298726415097,0.11110899999999901,0.005139638590091562,0.6107592830188677,-0.060185000000000044,-0.09386248370253468,110.89423682075468,0.20832799999999452,0.001882639400289547,0.0,0.0,0.0,18.532252773584908,0.05092600000000047,0.002752481211070139,35.72349056603772,-5.170000000000002,-0.1402985074626866,25.80471698113208,6.5,0.26422764227642276,6.012857142857143,5.945159367532242,42000.0,41982.60974578794,1411.5714285714284,1536.719150844874,7.71,7.805646398163148,3302.0,2819.9421532516158,1411.5714285714284,1536.719150844874,3302.0,1411.5714285714284
2026-03-12 16:00:00,2.30180387735849,0.05555599999999972,0.024450075740838576,21.805439132075463,0.06713099999999983,0.0030858260097195787,0.6382429528301885,-0.011573999999999973,-0.017605532037231083,110.98159791509435,-0.11111499999999808,-0.000999660116460049,0.0,0.0,0.0,18.616421971698117,0.07685299999999984,0.004135175632374683,26.54556603773585,-9.580000000000002,-0.28520392974099434,36.99905660377359,11.7,0.4148936170212766,6.012857142857143,5.945646372690097,42000.0,41982.73484803033,1411.5714285714284,1535.8188614933438,7.71,7.804958335830026,3302.0,2823.4099874108265,1411.5714285714284,1535.8188614933438,3302.0,1411.5714285714284
2026-03-12 18:00:00,2.240459150943396,0.07407399999999997,0.03333330333333032,21.780311660377365,-0.1180570000000003,-0.005407190674589612,0.6666517358490562,0.006944000000000061,0.01063761339996149,111.08639996226415,-0.18054999999999666,-0.0016274590405831646,0.0,0.0,0.0,18.66558921698113,0.0462970000000027,0.0024813041979689556,21.482641509433947,-4.359999999999999,-0.18342448464450986,42.3188679245283,4.700000000000003,0.11779448621553892,6.012857142857143,5.9461264210455065,42000.0,41982.85816320422,1411.5714285714284,1534.9314326527574,7.71,7.804280102373748,3302.0,2826.8282840307124,1411.5714285714284,1534.9314326527574,3302.0,1411.5714285714284
2026-03-12 20:00:00,2.159329301886792,-0.11111099999999974,-0.050590175459045476,21.679148622641495,-0.055554999999998245,-0.0025599743868928502,0.6894599245283017,0.18286999999999998,0.2981125677750861,111.17382698113208,0.3379670000000061,0.0030481803833145985,0.0,0.0,0.0,18.715926471698115,0.041665999999999315,0.0022283489130394303,17.40915094339622,-2.669999999999998,-0.1402310924369747,49.74433962264151,6.200000000000003,0.13537117903930138,6.012857142857143,5.946599660606797,42000.0,41982.97972933007,1411.5714285714284,1534.056590711393,7.71,7.803611488681541,3302.0,2830.198097039182,1411.5714285714284,1534.056590711393,3302.0,1411.5714285714284
2026-03-12 22:00:00,2.0837011886792456,-0.029628999999999905,-0.014221922275507518,21.62091185849057,-0.060185999999998074,-0.002779894360688641,0.7870868113207548,-0.02777799999999997,-0.035087985226111444,111.29448153773583,0.10185300000000552,0.0009150756057939275,0.0,0.0,0.0,18.77172365094339,0.08333399999999713,0.004451074474550703,15.489339622641502,-1.490000000000002,-0.09152334152334164,53.03018867924526,0.0,0.0,6.012857142857143,5.947066235213289,42000.0,41983.09958335744,1411.5714285714284,1533.19406976445,7.71,7.8029522915309775,3302.0,2833.5204506777773,1411.5714285714284,1533.19406976445,3302.0,1411.5714285714284
2026-03-13 00:00:00,2.0126642547169813,-0.01666600000000007,-0.008356213561273251,21.72981996226416,0.32870300000000086,0.0152050205066996,0.8150577075471702,-0.05324099999999998,-0.06406712722573128,109.49649506603774,-2.7407460000000015,-0.02462874411149077,0.0,0.0,0.0,18.890162009433972,0.18703899999999862,0.009970981963056026,14.01405660377359,-0.8900000000000006,-0.06184850590687981,52.985849056603776,2.0999999999999943,0.04022988505747115,6.012857142857143,5.947526284681062,42000.0,41983.21776120238,1411.5714285714284,1532.3436113445894,7.71,7.802302313383742,3302.0,2836.796340539596,1411.5714285714284,1532.3436113445894,4748.0,1352.428571428571
2026-03-13 02:00:00,2.006869924528301,-0.088889,-0.04383566642896806,22.06380248113207,0.19907500000000056,0.009054579957319444,0.8324957075471698,-0.03703699999999999,-0.04419884887518898,108.93142345283023,0.2175979999999953,0.0020011568006567983,0.0,0.0,0.0,18.95907571698113,0.033333999999999975,0.0017596520350655022,12.687924528301888,-2.139999999999999,-0.16126601356443096,53.09150943396227,5.0,0.09208103130755065,6.027142857142858,5.947980771614377,41640.0,41983.31346565558,1352.428571428571,1531.5015417427153,7.6,7.801654996816008,4748.0,2840.110410277183,1352.428571428571,1531.5015417427153,4748.0,1352.428571428571
2026-03-13 04:00:00,2.0093329905660378,0.22592600000000007,0.11433930218034484,22.29577374528303,0.20601600000000175,0.009273617495418435,0.8407045377358492,0.04861100000000007,0.058171622501340364,109.13719392452833,0.5092619999999926,0.00467669714442222,0.0,0.0,0.0,19.032038377358496,0.03796400000000233,0.00199771581371728,11.375849056603773,-0.5199999999999996,-0.046973803071364006,57.481132075471734,1.7999999999999972,0.030405405405405355,6.027142857142858,5.948526685657447,41640.0,41980.945922647785,1352.428571428571,1530.2666267126806,7.6,7.800264352622156,4748.0,2853.267513361301,1352.428571428571,1530.2666267126806,4748.0,1352.428571428571
2026-03-13 06:00:00,1.9579169716981135,0.19444399999999984,0.10499975160001979,22.559249462264155,0.20370300000000086,0.009067459166654501,0.8671070754716982,0.03472300000000006,0.04166761666704674,109.30480479245277,0.13888500000000192,0.0012688926336481888,0.0,0.0,0.0,19.084907150943398,0.060184999999997046,0.003158089660361299,10.541226415094343,-0.6600000000000001,-0.06111111111111112,60.40283018867922,0.5,0.008389261744966443,6.027142857142858,5.949065121852772,41640.0,41978.61080988494,1352.428571428571,1529.0486273613865,7.6,7.798892757261505,4748.0,2866.2443924433537,1352.428571428571,1529.0486273613865,4748.0,1352.428571428571
2026-03-13 08:00:00,1.892662905660377,0.33148100000000014,0.18921746814228607,22.801823698113203,0.18981600000000043,0.008361426695080219,0.8792825188679243,0.025463000000000013,0.03021980956404814,109.41803705660374,-0.1944429999999926,-0.0017713912232252718,0.0,0.0,0.0,19.14433271698113,0.07036900000000301,0.0036819202640766525,10.536179245283023,2.2799999999999994,0.22619047619047614,59.94339622641514,-5.100000000000001,-0.08333333333333336,6.027142857142858,5.949596232800839,41640.0,41976.30746556284,1352.428571428571,1527.8471984904677,7.6,7.797539822004395,4748.0,2879.0447253557054,1352.428571428571,1527.8471984904677,4748.0,1352.428571428571
2026-03-13 10:00:00,2.390809283018867,-0.088889,-0.03957136548344474,23.073847320754716,0.22916800000000137,0.009977885361251687,0.8948213301886788,-0.03935199999999994,-0.04314737231055313,109.52056826415097,0.5555650000000014,0.0050893610601774105,0.0,0.0,0.0,19.221679462264156,0.0648149999999994,0.003377735938750774,15.252924528301888,4.52,0.34061793519216277,51.35094339622641,-4.100000000000001,-0.07468123861566488,6.027142857142858,5.95012016697803,41640.0,41974.03524576285,1352.428571428571,1526.6620042307209,7.6,7.79620516862678,4748.0,2891.6720905354427,1352.428571428571,1526.6620042307209,4748.0,1352.428571428571
2026-03-13 12:00:00,2.180336547169811,0.00370299999999979,0.0016138979143103408,23.4026848490566,0.35416700000000034,0.015248171179123693,0.8740352169811318,-0.01388899999999993,-0.015831257872029922,109.61946870754714,0.8379589999999979,0.007669780148724294,0.0004335754716981132,0.0,0.0,19.313935424528307,0.01388899999999893,0.0007188785722012016,25.790660377358495,8.389999999999997,0.4681919642857141,36.214150943396234,-15.100000000000001,-0.3165618448637317,6.027142857142858,5.950637068875005,41640.0,41971.7935238518,1352.428571428571,1525.49271772906,7.6,7.794888429057711,4748.0,2904.1299703596,1352.428571428571,1525.49271772906,4748.0,1352.428571428571
2026-03-13 14:00:00,3.012473283018868,-0.033333999999999975,-0.010909307504100718,23.822931396226412,0.3449080000000002,0.014589274496733529,0.9147105094339625,0.018518000000000034,0.020724797122389154,109.69970028301886,0.0370410000000021,0.0003384313694604863,0.0,0.0,0.0,19.41927577358491,0.03518499999999847,0.0018134866712723335,34.234339622641514,0.4399999999999977,0.013233082706766848,24.016981132075486,-3.6000000000000014,-0.13432835820895528,6.027142857142858,5.951147079129556,41640.0,41969.58168990578,1352.428571428571,1524.3390208479984,7.6,7.793589245040922,4748.0,2916.421754346981,1352.428571428571,1524.3390208479984,4748.0,1352.428571428571
2026-03-13 16:00:00,3.0186073490566048,-0.06481499999999984,-0.02156506150609067,24.14370935849057,0.2592579999999991,0.010801374334043394,0.8935521886792451,-0.32870299999999997,-0.35235670565030497,109.77167605660371,0.013900000000006685,0.00012629454062052366,0.0,0.0,0.0,19.532627924528292,0.07037000000000049,0.0036090607169460653,27.481226415094348,-14.410000000000004,-0.39339339339339346,27.83018867924529,12.5,0.6067961165048543,6.027142857142858,5.951650334654176,41640.0,41967.39915015695,1352.428571428571,1523.200603877066,7.6,7.792307267809852,4748.0,2928.5507422327687,1352.428571428571,1523.200603877066,4748.0,1352.428571428571
2026-03-13 18:00:00,3.0145483584905657,-0.18888900000000008,-0.059859200679436765,24.47984277358491,0.24305599999999927,0.009989553252560138,0.5736792358490562,-0.0023140000000000382,-0.004253825041683511,109.82179258490568,-0.32869699999999114,-0.002991806235352382,0.0,0.0,0.0,19.59309403773585,0.07870300000000086,0.004027827078822076,21.8822641509434,-0.25,-0.01155268022181146,33.51037735849057,1.8000000000000043,0.05487804878048794,6.027142857142858,5.952146968758594,41640.0,41965.24532646204,1352.428571428571,1522.077165255622,7.6,7.791042157775507,4748.0,2940.520146921769,1352.428571428571,1522.077165255622,4748.0,1352.428571428571
2026-03-13 20:00:00,2.9182531981132067,-0.0074070000000001635,-0.0025331096271845937,24.664002000000004,0.16898100000000227,0.006871861844267903,0.7016043396226413,0.386574,0.6816320773015004,109.9449289716981,0.3564829999999972,0.003250056176686231,0.0,0.0,0.0,19.69361022641509,0.11018599999999878,0.005603205807082579,18.775188679245286,-3.59,-0.1705463182897862,38.85283018867923,6.0,0.17391304347826086,6.027142857142858,5.9526371112675065,41640.0,41963.119655791845,1352.428571428571,1520.9684113065357,7.6,7.789793584226552,4748.0,2952.333097325853,1352.428571428571,1520.9684113065357,4748.0,1352.428571428571
